OG	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG_14390	-11.7704657782	0.1398541977	-50.6072222889176	2.14230531419769e-13	1.97011247196217e-11	19.2452287307151
OG_10631	-11.0187678472	-0.2286786796	-50.0553805394279	2.38987651445282e-13	2.15708483915612e-11	19.1865508245824
OG_11846	8.5513316878	-0.3644621565	49.7995713377071	2.51517498649494e-13	2.21816967366378e-11	19.1589073352667
OG_12456	11.2652838344	-0.8514942748	49.6483498826681	2.59263102502334e-13	2.21816967366378e-11	19.1424317937996
OG_10275	10.9970204192	1.1738375862	49.6455601481073	2.59408435368969e-13	2.21816967366378e-11	19.1421269103394
OG_4712	-9.2107277264	-0.1165870812	-49.3228474079723	2.76840755549351e-13	2.32628770269477e-11	19.1066261163577
OG_8329	8.9577374948	-0.161259253	49.2386476691043	2.81598224166991e-13	2.32628770269477e-11	19.0972872349451
OG_1054	-10.0320399786	0.5774240853	-49.0707841911026	2.91353424814741e-13	2.36676098757841e-11	19.0785737995812
OG_13192	13.2234071108	1.657822653	48.8896851930423	3.02296360132732e-13	2.36702022718702e-11	19.0582417565086
OG_518	9.901461731	-0.1038159233	48.8353141758338	3.0566935372615e-13	2.36702022718702e-11	19.0521083154016
OG_13402	8.482844247	-0.6606854679	48.8307463531194	3.05954604663074e-13	2.36702022718702e-11	19.051592415911
OG_9736	-8.1899518236	-0.865276511	-48.6905016608094	3.14856641582027e-13	2.39783011104812e-11	19.035706238444
OG_2517	8.4766903624	-0.2825161636	48.1283206193586	3.53511097108063e-13	2.61321977176874e-11	18.9711074152377
OG_5774	8.800268201	-0.1207272443	48.0994418437591	3.55633063890791e-13	2.61321977176874e-11	18.9677488562029
OG_10386	9.5790124342	-0.2580454995	48.0510016214605	3.59223891482367e-13	2.61321977176874e-11	18.9621064194987
OG_14391	13.086866231	0.8178206117	47.7640748102616	3.8132821881049e-13	2.67469308954383e-11	18.9284541307964
OG_878	-10.9094247148	0.732761413	-47.7242989042279	3.84508780026053e-13	2.67469308954383e-11	18.9237576966601
OG_8962	8.6369645418	-0.0831124182999999	47.7014147810731	3.8635185041946e-13	2.67469308954383e-11	18.9210522397106
OG_19211	-11.8920881304	0.7135918258	-47.661069081838	3.89624967906466e-13	2.67469308954383e-11	18.916276208774
OG_13134	8.4790093934	-0.2813566481	47.4148127079402	4.1027605778523e-13	2.7773409800628e-11	18.8869526952235
